STATE,NUM_UNIT,CAUSE_IGN,FIRE_SPRD,BLDG_ABOVE,BLDG_BELOW,TOT_SQ_FT,FIRE_ORIG,FLAME_SPRD,DETECTOR,AES_PRES,INCIDENT_KEY,APP_MOD,response_time,last_unit_clear_time,accident_year,accident_month,accident_day,accident_hour,median_income_list,median_rent_list,Pct_HOU_Occupied_units_list,Pct_HHF_Utility_gas_list,Pct_DIS_With_disability_list,Pct_EDU_Bachelor_or_higher_list,Pct_HIC_With_coverage_list,Pct_SA_62_and_over_list,Pct_EMP_Pop_16_and_over_in_labor_force_Civilian_labor_force_Employed_list,temp,rhum,wspd,Minority populations,Black Alone,hum_1,AREA_ORIG_new,ACT_TAK1_new,FACT_IGN1_new,HEAT_SOURCE_new,FIRST_IGN_new,TYPE_MAT_new,PROP_USE_new,SUP_FAC_1_new,ITEM_SPRD_new,MAT_SPRD_new,build_time_1980_to_later_list,solar_or_no_fuel,coal_or_wood,HHS_Region,Census_Region,Census_Division,CBSA Title,CBSA Code,AREA_ORIG,HEAT_SOURC,FIRST_IGN,TYPE_MAT,FACT_IGN_1,SUP_FAC_1,STRUC_TYPE,STRUC_STAT,ITEM_SPRD,MAT_SPRD,DET_TYPE,AES_TYPE,AES_OPER,ACT_TAK1,LOC_TYPE,NUM_MILE,STREET_PRE,STREETNAME,STREETTYPE,STREETSUF,APT_NO,CITY,STATE_ID,ZIP5,ZIP4,X_STREET,FF_DEATH,OTH_DEATH,FF_INJ,OTH_INJ,DET_ALERT,PROP_USE,ON_SITE_M1,MAT_STOR1,EQUIP_INV,CAUSE_IGN_desc,AREA_ORIG_desc,HEAT_SOURC_desc,FIRST_IGN_desc,TYPE_MAT_desc,FACT_IGN_1_desc,ITEM_SPRD_desc,MAT_SPRD_desc,ACT_TAK1_desc,SUP_FAC_1_desc,AES_PRES_desc,DETECTOR_desc,hum_1_desc,PROP_USE_desc,ON_SITE_M1_desc,MAT_STOR1_desc,EQUIP_INV_desc,DET_TYPE_desc
DC,1.0,2,2,15.0,0.0,1.0,2.0,Y,1,N,DC_11001_02122012_0019548_0,N,4.0,145.0,2012,2,12,16,158704.83000000002,2247.18,90.6,63.0,6.6,82.8,97.4,18.5,58.6,-2.2,40.0,42.5,0.06598805566179283,0.052896354917478156,N,2,1,10,1,7,2,4,not given_,not given_,not given_,11.9,0.6,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,12,76,27,00,,1,2,,,1,,,11,1,4100,,MASSACHUSETTS,AVE,NW,,WASHINGTON,DC,20016,,,0,0,0,0,1,429,NNN,,646,Unintentional,"Cooking area, kitchen","Radiated, conducted heat from operating equipment","Cooking materials, including edible materials","Cooking oil, transformer or lubricating oil",Other factor contributed to ignition,nan,nan,Extinguish,nan,None Present,Detectors Present,,Multifamily dwellings,,nan,"Range, stove with/without oven, cooking surface",Smoke
DC,1.0,3,2,2.0,0.0,1.0,1.0,Y,1,N,DC_11001_02132012_0019738_0,N,2.0,65.0,2012,2,13,4,76059.69,1424.16,86.1,66.3,13.7,45.0,91.9,11.6,61.9,-2.2,46.0,14.8,0.0500881449575632,0.5942060592842993,N,2,8,3,8,2,4,4,not given_,not given_,not given_,7.3,0.6,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,00,25,41,30,,1,2,,,1,,,86,1,1938,,CAPITOL,AVE,NE,,WASHINGTON,DC,20002,,,0,0,0,0,1,419,NNN,,,Failure of equipment or heat source,"Cooking area, kitchen",Heat source: other,Appliance housing or casing,Plastic,"Electrical failure, malfunction, other",nan,nan,Investigate,nan,None Present,Detectors Present,,1 or 2 family dwelling,,nan,nan,Smoke
DC,1.0,2,4,2.0,0.0,144.0,2.0,Y,1,N,DC_11001_02132012_0019886_0,N,6.0,161.0,2012,2,13,11,45462.18,1075.8600000000001,83.6,67.9,18.2,14.1,93.6,15.2,46.5,-4.4,55.0,13.0,0.009193328599120972,0.970481546168167,N,2,1,10,4,3,7,4,not given_,3,7,14.7,1.0,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,61,31,71,00,,1,2,31,71,1,,,11,1,1556,,KENILWORTH,AVE,NE,,WASHINGTON,DC,20019,,,0,0,0,0,1,419,NNN,,,Unintentional,Bedroom - < 5 persons; included are jail or prison,Cigarette,"Mattress, pillow","Fabric, fiber, cotton, blends, rayon, wool",Other factor contributed to ignition,"Mattress, pillow",71,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,,nan,nan,Smoke
DC,1.0,2,2,2.0,1.0,60.0,1.0,Y,1,N,DC_11001_02162012_0021559_0,N,3.0,113.0,2012,2,16,23,76059.69,1424.16,86.1,66.3,13.7,45.0,91.9,11.6,61.9,7.2,86.0,11.2,0.0500881449575632,0.5942060592842993,N,7,1,10,8,1,6,4,not given_,not given_,not given_,7.3,0.6,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,75,00,17,63,00,,1,2,,,1,,,11,1,1042,,BLADENSBURG,RD,NE,,WASHINGTON,DC,20002,,,0,0,0,0,2,419,NNN,,,Unintentional,Wall assembly,Heat source: other,Structural member or framing,"Sawn wood, including all finished lumber",Other factor contributed to ignition,nan,nan,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,,nan,nan,Smoke
DC,6.0,3,2,3.0,0.0,30.0,2.0,Y,1,N,DC_11001_02202012_0022990_0,N,4.0,41.0,2012,2,20,9,98839.8,1625.4,88.1,50.6,10.2,55.6,91.2,9.4,64.4,3.3,57.0,24.1,0.10754472387866218,0.5029297381384495,N,2,4,3,2,8,not given_,4,not given_,not given_,not given_,36.9,0.8,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,41,81,,33,,1,2,,,1,,,45,1,230,,W,ST,NW,21,WASHINGTON,DC,20001,,,0,0,0,0,2,429,NNN,,,Failure of equipment or heat source,"Cooking area, kitchen","Heat, spark from friction","Electrical wire, cable insulation",nan,"Short circuit arc from defective, worn insulation",nan,nan,Remove hazard,nan,None Present,Detectors Present,,Multifamily dwellings,,nan,nan,Smoke
DC,1.0,2,3,12.0,0.0,216.0,2.0,Y,1,N,DC_11001_02202012_0023231_0,N,3.0,273.0,2012,2,20,20,46873.44,1166.16,85.2,56.1,17.0,16.0,93.3,13.0,45.0,9.4,29.0,7.6,0.008474410794134302,0.96657098783512,N,2,1,1,4,3,7,4,not given_,10,11,16.8,0.7,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,66,34,71,12,,1,2,00,00,U,,,11,1,2330,,GOOD HOPE,RD,SE,221,WASHINGTON,DC,20020,,,0,1,0,0,U,429,NNN,,NNN,Unintentional,Bedroom - < 5 persons; included are jail or prison,Candle,Wearing apparel not on a person,"Fabric, fiber, cotton, blends, rayon, wool",Heat source too close to combustibles.,"Item First Ignited, Other",00,Extinguish,nan,None Present,Detectors Present,,Multifamily dwellings,,nan,,Undetermined
DC,1.0,2,2,3.0,0.0,96.0,1.0,Y,1,N,DC_11001_02252012_0025553_0,N,4.0,83.0,2012,2,25,16,45462.18,1075.8600000000001,83.6,67.9,18.2,14.1,93.6,15.2,46.5,6.7,29.0,44.6,0.009193328599120972,0.970481546168167,N,2,1,1,1,7,3,4,not given_,7,3,14.7,1.0,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,12,76,31,11,,1,2,76,31,1,,,11,1,645,,46TH,ST,SE,11,WASHINGTON,DC,20019,,,0,0,0,0,2,429,NNN,,646,Unintentional,"Cooking area, kitchen","Radiated, conducted heat from operating equipment","Cooking materials, including edible materials","Fat, grease, butter, margarine, lard",Abandoned or discarded materials or products,"Cooking materials, including edible materials",31,Extinguish,nan,None Present,Detectors Present,,Multifamily dwellings,,nan,"Range, stove with/without oven, cooking surface",Smoke
DC,1.0,1,2,2.0,0.0,200.0,12.0,Y,1,N,DC_11001_02292012_0027396_0,N,2.0,464.0,2012,2,29,21,76059.69,1424.16,86.1,66.3,13.7,45.0,91.9,11.6,61.9,11.1,89.0,11.2,0.0500881449575632,0.5942060592842993,N,1,1,1,4,2,UU_,4,not given_,not given_,not given_,7.3,0.6,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,14,60,21,UU,12,,1,2,,,1,,,11,1,1130,,PENN,ST,NE,,WASHINGTON,DC,20002,,,0,0,0,0,2,429,NNN,,,Intentional,"Common room, den, family room, living room, lounge",Heat from other open flame or smoking materials,"Upholstered sofa, chair, vehicle seats",Undetermined,Heat source too close to combustibles.,nan,nan,Extinguish,nan,None Present,Detectors Present,,Multifamily dwellings,,nan,nan,Smoke
DC,0.0,1,2,3.0,1.0,20000.0,2.0,Y,1,U,DC_11001_03052012_0029561_0,N,4.0,204.0,2012,3,5,12,45462.18,1075.8600000000001,83.6,67.9,18.2,14.1,93.6,15.2,46.5,1.1,59.0,7.6,0.009193328599120972,0.970481546168167,4,2,1,UU_,UU_,8,not given_,2,not given_,not given_,not given_,14.7,1.0,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,25,UU,96,,UU,,1,2,,,5,,,12,1,1027,,45TH,ST,NE,,WASHINGTON,DC,20019,,,0,0,0,0,1,215,NNN,,,Intentional,"Bathroom, checkroom, lavatory, locker room",Undetermined,"Rubbish, trash, or waste",nan,Undetermined,nan,nan,Salvage & overhaul,nan,Undetermined,Detectors Present,Possibly mentally disabled,High school/junior high school/middle school,,nan,nan,More than 1 type present
DC,1.0,2,2,2.0,0.0,25.0,2.0,Y,1,N,DC_11001_03072012_0030509_0,N,3.0,80.0,2012,3,7,12,73856.37,1417.71,92.3,69.9,11.9,37.8,91.4,21.0,52.9,5.0,56.0,9.4,0.06304537521815008,0.75032722513089,N,7,1,1,4,1,6,4,not given_,1,6,9.3,0.1,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,74,60,17,64,12,,1,2,17,63,1,,,11,1,3940,,7TH,ST,NE,,WASHINGTON,DC,20017,,,0,0,0,0,2,429,NNN,,,Unintentional,"Attic: vacant, crawl space above top story, cupola",Heat from other open flame or smoking materials,Structural member or framing,Plywood,Heat source too close to combustibles.,Structural member or framing,63,Extinguish,nan,None Present,Detectors Present,,Multifamily dwellings,,nan,nan,Smoke
DC,1.0,2,2,2.0,0.0,144.0,2.0,Y,N,N,DC_11001_03072012_0030644_0,N,2.0,51.0,2012,3,7,16,76059.69,1424.16,86.1,66.3,13.7,45.0,91.9,11.6,61.9,13.3,37.0,25.9,0.0500881449575632,0.5942060592842993,N,2,1,1,2,1,7,4,not given_,1,7,7.3,0.6,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,20,43,14,71,10,,1,2,14,71,,,,11,1,1259,,MEIGS,PL,NE,3,WASHINGTON,DC,20002,,,0,0,0,0,2,429,NNN,,,Unintentional,"Function area, other",Hot ember or ash,Floor covering or rug/carpet/mat,"Fabric, fiber, cotton, blends, rayon, wool","Misuse of material or product, other",Floor covering or rug/carpet/mat,71,Extinguish,nan,None Present,None Present,,Multifamily dwellings,,nan,nan,nan
DC,1.0,2,2,1.0,0.0,1.0,2.0,Y,1,N,DC_11001_03082012_0031239_0,N,2.0,103.0,2012,3,8,19,65116.62,1279.68,90.5,80.1,12.2,33.7,88.3,16.9,59.0,24.0,31.0,16.6,0.15220869330908235,0.6688559928594284,N,2,1,UU_,1,1,4,4,9,not given_,not given_,4.3,0.7,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,13,18,41,UU,NNN,1,2,,,1,,,11,1,1401,,BUCHANAN,ST,NW,,WASHINGTON,DC,20011,,,0,0,0,0,U,439,NNN,,210,Unintentional,Bedroom - < 5 persons; included are jail or prison,Arcing,Insulation within structural area,Plastic,Undetermined,nan,nan,Extinguish,,None Present,Detectors Present,,"Boarding/rooming house, residential hotels",,nan,"Electrical wiring, other",Smoke
DC,1.0,U,2,1.0,0.0,1.0,2.0,Y,U,N,DC_11001_03102012_0032058_0,N,5.0,82.0,2012,3,10,11,45462.18,1075.8600000000001,83.6,67.9,18.2,14.1,93.6,15.2,46.5,1.7,45.0,16.6,0.009193328599120972,0.970481546168167,N,UU_,8,UU_,UU_,UU_,not given_,4,not given_,2,6,14.7,1.0,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,UU,UU,UU,,UU,,1,2,23,63,,,,86,1,4517,,QUARLES,ST,NE,,WASHINGTON,DC,20019,,,0,0,0,0,U,429,NNN,,,Cause undetermined after investigation,Undetermined,Undetermined,Undetermined,nan,Undetermined,Cabinetry (including built-in),63,Investigate,nan,None Present,Undetermined,,Multifamily dwellings,,nan,nan,nan
DC,0.0,5,5,1.0,0.0,400.0,1.0,Y,N,N,DC_11001_03142012_0034238_0,N,4.0,158.0,2012,3,14,22,79582.68000000001,1511.88,90.7,66.9,8.2,48.6,91.2,9.9,73.3,25.6,32.0,0.0,0.11943222325700889,0.3200166993159703,N,4,1,UU_,UU_,UU_,not given_,8,not given_,UU_,not given_,8.8,0.5,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,47,UU,UU,,UU,,1,2,UU,,,,,11,1,2043,,PARK,RD,NW,,WASHINGTON,DC,20010,,,0,0,0,0,2,881,NNN,,,Cause under investigation,"Vehicle storage area; garage, carport",Undetermined,Undetermined,nan,Undetermined,Undetermined,nan,Extinguish,nan,None Present,None Present,,"Parking garage, (detached residential garage)",,nan,nan,nan
DC,0.0,1,3,3.0,0.0,100.0,3.0,Y,1,N,DC_11001_03152012_0034477_0,N,4.0,124.0,2012,3,15,12,46873.44,1166.16,85.2,56.1,17.0,16.0,93.3,13.0,45.0,12.8,77.0,7.6,0.008474410794134302,0.96657098783512,N,0,1,1,4,5,6,2,not given_,9,not given_,16.8,0.7,0.2,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,01,64,51,67,11,,1,2,92,,3,,,11,1,1400,,BRUCE,PL,SE,,WASHINGTON,DC,20020,,,0,0,0,0,1,215,NNN,,,Intentional,"Corridor, mall",Match,"Box, carton, bag, basket, barrel","Paper, including cellulose, waxed paper",Abandoned or discarded materials or products,"Magazine, newspaper, writing paper",nan,Extinguish,nan,None Present,Detectors Present,,High school/junior high school/middle school,,nan,nan,Combination smoke - heat
DC,1.0,U,2,4.0,0.0,40.0,1.0,Y,N,N,DC_11001_03162012_0035131_0,N,2.0,65.0,2012,3,16,18,76059.69,1424.16,86.1,66.3,13.7,45.0,91.9,11.6,61.9,15.0,72.0,0.0,0.0500881449575632,0.5942060592842993,N,4,1,11,UU_,8,not given_,4,not given_,not given_,not given_,7.3,0.6,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,46,UU,96,,NN,,1,2,,,,,,11,1,230,,RHODE ISLAND,AVE,NE,,WASHINGTON,DC,20002,,,0,0,0,0,2,429,NNN,,,Cause undetermined after investigation,"Chute/container - trash, rubbish, waste",Undetermined,"Rubbish, trash, or waste",nan,,nan,nan,Extinguish,nan,None Present,None Present,,Multifamily dwellings,,nan,nan,nan
DC,0.0,U,4,1.0,0.0,600.0,1.0,Y,U,N,DC_11001_03172012_0035680_0,N,3.0,188.0,2012,3,17,21,76059.69,1424.16,86.1,66.3,13.7,45.0,91.9,11.6,61.9,23.3,50.0,9.4,0.0500881449575632,0.5942060592842993,N,1,1,1,UU_,UU_,not given_,5,not given_,3,4,7.3,0.6,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,15,UU,UU,,16,,1,2,30,41,,,,11,1,1259,,4TH,ST,NE,,WASHINGTON,DC,20002,,,0,0,0,0,U,580,NNN,,,Cause undetermined after investigation,"Sales area, showroom (exclude display window)",Undetermined,Undetermined,nan,Flammable liquid used to kindle fire,"Soft goods, wearing apparel, other",41,Extinguish,nan,None Present,Undetermined,,"General retail, other",,nan,nan,nan
DC,1.0,5,2,1.0,0.0,1.0,1.0,Y,1,N,DC_11001_03192012_0036350_0,N,2.0,39.0,2012,3,19,11,98839.8,1625.4,88.1,50.6,10.2,55.6,91.2,9.4,64.4,13.9,87.0,13.0,0.10754472387866218,0.5029297381384495,N,2,8,11,UU_,2,UU_,4,not given_,UU_,not given_,36.9,0.8,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,UU,25,UU,NN,,1,2,UU,,1,,,87,1,1522,,6TH,ST,NW,,WASHINGTON,DC,20001,,,0,0,0,0,1,419,NNN,,,Cause under investigation,"Cooking area, kitchen",Undetermined,Appliance housing or casing,Undetermined,,Undetermined,nan,Investigate fire out on arrival,nan,None Present,Detectors Present,,1 or 2 family dwelling,,nan,nan,Smoke
DC,0.0,5,2,7.0,0.0,100.0,5.0,Y,1,1,DC_11001_03202012_0036694_0,N,4.0,359.0,2012,3,20,5,100527.12000000001,2297.4900000000002,82.7,48.5,4.4,85.1,97.3,14.2,50.7,18.3,84.0,0.0,0.1460430648769575,0.0888562639821029,N,3,1,UU_,UU_,UU_,not given_,5,not given_,2,6,26.0,0.9,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,35,UU,UU,,UU,,1,2,20,65,5,1,1,11,1,2401,,E,ST,NW,,WASHINGTON,DC,20037,,,0,0,0,0,1,599,NNN,,,Cause under investigation,"Computer room, control room or center",Undetermined,Undetermined,nan,Undetermined,"Furniture, utensils, other",65,Extinguish,nan,Present,Detectors Present,,Business office,,nan,nan,More than 1 type present
DC,1.0,5,2,2.0,0.0,100.0,2.0,Y,U,U,DC_11001_03212012_0037464_0,N,3.0,132.0,2012,3,21,17,98839.8,1625.4,88.1,50.6,10.2,55.6,91.2,9.4,64.4,17.8,84.0,0.0,0.10754472387866218,0.5029297381384495,N,1,8,11,2,8,not given_,4,not given_,not given_,not given_,36.9,0.8,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,14,43,92,,NN,,1,2,,,,,,86,1,129,,S,ST,NW,,WASHINGTON,DC,20001,,,0,0,0,0,U,419,NNN,,,Cause under investigation,"Common room, den, family room, living room, lounge",Hot ember or ash,"Magazine, newspaper, writing paper",nan,,nan,nan,Investigate,nan,Undetermined,Undetermined,,1 or 2 family dwelling,,nan,nan,nan
DC,15.0,3,2,3.0,0.0,2.0,3.0,Y,1,N,DC_11001_03232012_0038363_0,N,3.0,82.0,2012,3,23,14,65116.62,1279.68,90.5,80.1,12.2,33.7,88.3,16.9,59.0,19.4,84.0,7.6,0.15220869330908235,0.6688559928594284,N,2,1,2,8,2,11,4,not given_,not given_,not given_,4.3,0.7,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,24,00,25,00,20,,1,2,,,3,,,11,1,1434,,SOMERSET,PL,NW,,WASHINGTON,DC,20011,,,0,0,0,0,2,429,NNN,,,Failure of equipment or heat source,"Cooking area, kitchen",Heat source: other,Appliance housing or casing,"Type of material first ignited, other","Mechanical failure, malfunction, other",nan,nan,Extinguish,nan,None Present,Detectors Present,,Multifamily dwellings,,nan,nan,Combination smoke - heat
DC,200.0,3,2,10.0,1.0,40000.0,-1.0,Y,1,N,DC_11001_03262012_0039619_0,N,2.0,69.0,2012,3,26,10,94874.34,1822.77,88.8,46.2,7.3,68.9,92.9,10.3,75.8,11.7,83.0,13.0,0.13712485491626597,0.1553639529099652,N,2,1,2,1,8,5,4,not given_,not given_,not given_,29.1,0.8,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,26,12,83,51,20,,1,2,,,1,,,11,1,1239,,VERMONT,AVE,NW,,WASHINGTON,DC,20005,,,0,0,0,0,2,429,NNN,,811,Failure of equipment or heat source,"Laundry area, wash house (laundry)","Radiated, conducted heat from operating equipment","Conveyor belt, drive belt, V-belt","Rubber, excluding synthetic rubbers","Mechanical failure, malfunction, other",nan,nan,Extinguish,nan,None Present,Detectors Present,,Multifamily dwellings,,nan,Clothes dryer,Smoke
DC,1.0,U,2,3.0,0.0,150.0,2.0,Y,1,N,DC_11001_03272012_0040375_0,N,3.0,111.0,2012,3,27,21,45462.18,1075.8600000000001,83.6,67.9,18.2,14.1,93.6,15.2,46.5,12.8,17.0,0.0,0.009193328599120972,0.970481546168167,N,2,1,10,UU_,UU_,not given_,4,not given_,3,7,14.7,1.0,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,UU,UU,,00,,1,2,31,71,1,,,11,1,118,,34TH,ST,SE,,WASHINGTON,DC,20019,,,0,0,0,0,2,429,NNN,,,Cause undetermined after investigation,Bedroom - < 5 persons; included are jail or prison,Undetermined,Undetermined,nan,Other factor contributed to ignition,"Mattress, pillow",71,Extinguish,nan,None Present,Detectors Present,,Multifamily dwellings,,nan,nan,Smoke
DC,1.0,1,2,4.0,1.0,22500.0,2.0,Y,1,N,DC_11001_03312012_0041860_0,N,2.0,171.0,2012,3,31,0,65116.62,1279.68,90.5,80.1,12.2,33.7,88.3,16.9,59.0,9.0,62.0,5.4,0.15220869330908235,0.6688559928594284,N,2,8,11,3,6,2,4,not given_,6,2,4.3,0.7,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,56,63,20,NN,,1,2,63,20,1,,,87,1,4211,,2ND,ST,NW,,WASHINGTON,DC,20011,,,0,0,0,0,1,429,NNN,,,Intentional,Bedroom - < 5 persons; included are jail or prison,Incendiary device,Flammable liquid/gas - in/from final container,"Flammable or combustible liquid, other",,Flammable liquid/gas - in/from final container,20,Investigate fire out on arrival,nan,None Present,Detectors Present,,Multifamily dwellings,,nan,nan,Smoke
DC,0.0,2,2,3.0,0.0,144.0,1.0,Y,1,N,DC_11001_03312012_0041969_0,N,2.0,83.0,2012,3,31,7,106645.59,1847.28,91.3,51.2,7.0,73.4,93.3,9.0,79.3,11.0,76.0,16.6,0.09552559059259104,0.22618171108820498,N,7,1,1,4,1,6,1,not given_,1,6,13.7,0.7,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,75,60,12,63,11,,1,2,17,63,1,,,11,1,2461,,18TH,ST,NW,,WASHINGTON,DC,20009,,,0,0,0,0,U,162,NNN,,,Unintentional,Wall assembly,Heat from other open flame or smoking materials,Exterior wall covering or finish,"Sawn wood, including all finished lumber",Abandoned or discarded materials or products,Structural member or framing,63,Extinguish,nan,None Present,Detectors Present,,Bar or nightclub,,nan,nan,Smoke
DC,4.0,1,4,1.0,0.0,1.0,1.0,Y,1,N,DC_11001_04012012_0042406_0,N,2.0,150.0,2012,4,1,3,41819.22,1123.59,81.7,52.8,16.4,14.8,92.7,10.0,41.8,9.4,74.0,18.4,0.0123624430676964,0.8992899374805511,N,2,1,10,8,3,7,4,not given_,2,7,20.3,0.5,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,20,00,37,71,00,,1,2,20,71,1,,,11,1,409,,NEWCOMB,ST,SE,,WASHINGTON,DC,20032,,,0,0,0,0,1,400,NNN,,NNN,Intentional,"Function area, other",Heat source: other,"Goods not made up, including fabrics & yard goods","Fabric, fiber, cotton, blends, rayon, wool",Other factor contributed to ignition,"Furniture, utensils, other",71,Extinguish,nan,None Present,Detectors Present,,"Residential, other",,nan,,Smoke
DC,1.0,2,4,2.0,1.0,40.0,2.0,Y,1,N,DC_11001_04052012_0044283_0,N,5.0,68.0,2012,4,5,0,79582.68000000001,1511.88,90.7,66.9,8.2,48.6,91.2,9.9,73.3,22.8,28.0,14.8,0.11943222325700889,0.3200166993159703,N,7,1,1,4,1,6,4,not given_,1,6,8.8,0.5,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,72,61,17,63,12,,1,2,12,63,3,,,11,1,3648,,13TH,ST,NW,PH,WASHINGTON,DC,20010,,,0,0,0,0,2,419,NNN,,NNN,Unintentional,"Exterior balcony, unenclosed porch",Cigarette,Structural member or framing,"Sawn wood, including all finished lumber",Heat source too close to combustibles.,Exterior wall covering or finish,63,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,,nan,,Combination smoke - heat
DC,1.0,2,3,2.0,0.0,192.0,2.0,Y,1,N,DC_11001_04052012_0044367_0,N,6.0,169.0,2012,4,5,6,96697.11,1482.21,91.7,82.6,10.6,51.4,92.9,21.6,60.1,13.9,34.0,29.5,0.0825136612021858,0.6975409836065574,N,2,1,1,4,8,not given_,4,not given_,10,UU_,7.9,0.4,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,21,60,96,,11,,1,2,00,UU,1,,,11,1,1334,,LOCUST,RD,NW,,WASHINGTON,DC,20012,,,0,0,0,0,2,419,NNN,,,Unintentional,Bedroom - < 5 persons; included are jail or prison,Heat from other open flame or smoking materials,"Rubbish, trash, or waste",nan,Abandoned or discarded materials or products,"Item First Ignited, Other",UU,Extinguish,nan,None Present,Detectors Present,,1 or 2 family dwelling,,nan,nan,Smoke
DC,1.0,5,2,2.0,1.0,100.0,2.0,Y,N,N,DC_11001_04052012_0044576_0,N,2.0,119.0,2012,4,5,16,45462.18,1075.8600000000001,83.6,67.9,18.2,14.1,93.6,15.2,46.5,13.3,33.0,7.6,0.009193328599120972,0.970481546168167,N,1,1,UU_,UU_,UU_,not given_,4,not given_,1,UU_,14.7,1.0,0.1,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,14,UU,UU,,UU,,1,2,12,UU,,,,11,1,4623,,MINNESOTA,AVE,NE,,WASHINGTON,DC,20019,,,0,0,0,0,2,419,NNN,,,Cause under investigation,"Common room, den, family room, living room, lounge",Undetermined,Undetermined,nan,Undetermined,Exterior wall covering or finish,UU,Extinguish,nan,None Present,None Present,,1 or 2 family dwelling,,nan,nan,nan
DC,1.0,2,2,4.0,0.0,4.0,4.0,Y,1,N,DC_11001_04072012_0045680_0,N,2.0,106.0,2012,4,7,23,95159.43000000001,1554.45,84.2,53.2,14.3,62.4,95.2,20.4,68.2,17.8,17.0,22.3,0.08050883633569537,0.486041150858021,3,7,1,1,4,2,7,4,not given_,not given_,not given_,12.8,1.2,0.0,Region 3 - Philadelphia,South,South Atlantic,"Washington-Arlington-Alexandria, DC-VA-MD-WV",47900,72,66,21,71,11,,1,2,,,1,,,12,1,1311,,DELAWARE,AVE,SW,,WASHINGTON,DC,20024,,,0,0,0,0,1,429,NNN,,NNN,Unintentional,"Exterior balcony, unenclosed porch",Candle,"Upholstered sofa, chair, vehicle seats","Fabric, fiber, cotton, blends, rayon, wool",Abandoned or discarded materials or products,nan,nan,Salvage & overhaul,nan,None Present,Detectors Present,Unattended or unsupervised person,Multifamily dwellings,,nan,,Smoke
